,original,gemini_translation
97,"Motta the Hutt: [Failure] No, no I don't. What is this, a joke? Quit fooling around, I mean business.
Player: You give him a better deal or I bury you under your track!","Motta the Hutt: [Thất bại] Không, không đời nào. Cái quái gì thế này, trò đùa à? Đừng có lố bịch nữa, ta đang làm ăn thật đấy.
Người chơi: Ngươi cho hắn một thỏa thuận tốt hơn hoặc ta chôn ngươi dưới cái đường ray của ngươi!
"
98,"Conversation owner: You? Why are you here? Haven't you done enough? Jaarak is dead and Rorworr is dead and... and...
Conversation owner: Just leave me alone. I don't want to talk to anyone.","Ngươi? Ngươi tới đây làm gì? Ngươi gây ra còn chưa đủ sao? Jaarak chết rồi, Rorworr cũng chết rồi... và... và...
Hãy để ta yên. Ta không muốn nói chuyện với ai hết.
"
99,"Tanis Venn: But I suppose you would want me to do whatever they say. I heard how you rolled over for Gurke and his boys.
Tanis Venn: That's not the way to establish yourself, you know? It's hard to earn respect here.","Tanis Venn: Nhưng chắc ngươi cũng muốn ta làm theo lời chúng chứ gì. Ta nghe nói ngươi quỵ lụy trước Gurke và đám đàn em của hắn rồi.
Tanis Venn: Làm thế không phải cách để tạo dựng tên tuổi đâu, biết không? Ở đây khó mà có được sự tôn trọng lắm đấy.
"
100,"Player: I need to make an NPC available to my party.
Cheat Bot: Which one?
Player: Bastila","Người chơi: Tôi cần thêm một NPC vào nhóm của mình.
Cheat Bot: Người nào?
Người chơi: Bastila.
"
101,"Conversation owner: EMERGENCY FRONTLINE SUPPLY STATION PRESENT CZERKA CORPORATION RESOURCE ID FOR ACCESS TO EMERGENCY SUPPLY CONTAINERS.
Player: Use Czerka Resource ID to access supplies.
Conversation owner: IDENTIFICATION RECOGNIZED. ACCESS GRANTED. SELECT NEEDED SUPPLIES FROM RESOURCE CONTAINERS. STATION SHUTTING DOWN UNTIL RESTOCK.","Chủ sở hữu cuộc trò chuyện: TRẠM CUNG CẤP TIỀN TUYẾN KHẨN CẤP XÁC NHẬN ID TÀI NGUYÊN TẬP ĐOÀN CZERKA ĐỂ TRUY CẬP CÁC THÙNG CUNG CẤP KHẨN CẤP.
Người chơi: Dùng ID Tài Nguyên Czerka để lấy đồ tiếp tế.
Chủ sở hữu cuộc trò chuyện: NHẬN DIỆN ĐƯỢC XÁC NHẬN. CHO PHÉP TRUY CẬP. CHỌN VẬT PHẨM CẦN THIẾT TỪ CÁC THÙNG TÀI NGUYÊN. TRẠM NGƯNG HOẠT ĐỘNG CHO ĐẾN KHI ĐƯỢC CẤP LẠI.
"
102,"Janice Nall: Oh... hello. Uh... welcome to my shop. Of course the Sith are always welcome here. Would you like to see my inventory?
Player: Let me see what you have for sale.
Janice Nall: Of course. Right away, your Sithness.","Janice Nall: Ồ... xin chào. Ư... chào mừng đến cửa hàng của tôi. Dĩ nhiên, bọn Sith luôn được chào đón ở đây. Ngài có muốn xem hàng hóa của tôi không?
Player: Cho ta xem ngươi có gì để bán.
Janice Nall: Dĩ nhiên rồi. Ngay đây, thưa Sith.
"
103,"Player: [Persuade] That price is outrageous! I'll give you half.
Janice Nall: [Success] Half? If you're trying to rob me why not just stick a blaster in my face? On the other hand, I do want to stay on Davik's good side. Tell you what, he's yours for 1500.
Player: It's a deal.","Người chơi: [Thuyết phục] Cái giá này quá vô lý! Tôi trả một nửa thôi.
Janice Nall: [Thành công] Một nửa? Nếu anh muốn cướp thì chĩa súng vào mặt tôi luôn đi? Nhưng mà, tôi cũng muốn giữ quan hệ tốt với Davik. Thôi được, 1500, của anh đấy.
Người chơi: Được thôi.
"
104,"Janice Nall: [Failure] What? I offer you a full refund and you want more? Business is tough enough as it is... you should be glad I'm giving you a refund at all!
Player: Fine... just give me the 50 credits.
Janice Nall: Glad to hear you're being reasonable. You have to understand that I'm trying to run a business here. Now, is there anything else you need?","Janice Nall: [Thất bại] Cái gì? Ta hoàn trả đầy đủ tiền cho ngươi rồi mà ngươi còn muốn gì nữa? Làm ăn bây giờ khó khăn lắm... ngươi nên mừng vì ta chịu hoàn tiền cho ngươi đấy!
Người chơi: Được rồi... trả ta 50 tín dụng là được.
Janice Nall: Rất vui khi ngươi biết điều. Ngươi phải hiểu là ta đang cố gắng kinh doanh ở đây. Giờ thì, ngươi còn cần gì nữa không?
"
105,"Player: They are none of your business.
Sith Academy Guard: So long as the Sith do not object to them, neither will I. They will be your responsibility, of course.
Jolee: Aren't we always?","Người chơi: Bọn họ không phải việc của ngươi.
Lính gác Học viện Sith: Miễn là Sith không phản đối bọn chúng, ta cũng vậy. Dĩ nhiên, chúng sẽ là trách nhiệm của ngươi.
Jolee: Chẳng phải lúc nào cũng vậy sao?
"
106,"Disabled Sentry: This is an old, broken down bartender droid. It has been deactivated in preparation for disposal.
Player: Reactivate the droid. (1 repair part)
Disabled Sentry: [Failure] You don't have any repair parts. You leave the droid alone for now.","Vô hiệu hóa Sentry: Đây là một droid pha chế rượu cũ kỹ, hỏng hóc. Nó đã bị vô hiệu hóa để chuẩn bị loại bỏ.
Người chơi: Kích hoạt lại droid. (1 phụ tùng sửa chữa)
Vô hiệu hóa Sentry: [Thất bại] Ngươi không có bất kỳ phụ tùng sửa chữa nào. Ngươi để mặc droid yên trong lúc này.
"
107,"Player: He's probably already dead, Mission.
Mission: You heard the Czerka rep: the sandpeople sometimes take prisoners. Say what you want about Griff, but he's a survivor. I know he's still alive.
Mission: I can't make you go after my brother, but you're the only one who can save him. Just think about it, that's all I ask. In the end I know you'll do the right thing.","Người chơi: Có lẽ hắn chết rồi, Mission.
Mission: Ngươi nghe tên đại diện Czerka nói rồi đấy: bọn Sandpeople đôi khi bắt tù nhân. Ngươi muốn nói gì về Griff cũng được, nhưng hắn là một kẻ sống dai. Ta biết hắn còn sống.
Mission: Ta không thể bắt ngươi đi cứu anh trai ta, nhưng ngươi là người duy nhất có thể cứu hắn. Ngươi cứ suy nghĩ đi, ta chỉ xin ngươi có thế thôi. Cuối cùng ta biết ngươi sẽ làm điều đúng đắn.
"
108,"Yuka Laka: Well, normally I'd give a discount because I hear you are a swoop racer like my brother, but times are hard right now.
Yuka Laka: It's a very solid machine, in good shape. I can't let it go for less than 5000 credits.
Player: 5000 is steep, but I'll pay it.","Yuka Laka: Chà, bình thường thì tôi sẽ giảm giá vì nghe nói cậu là dân đua swoop như anh trai tôi, nhưng thời buổi này khó khăn quá.
Yuka Laka: Đây là một cỗ máy rất tốt, còn ngon lành lắm. Tôi không thể bán nó với giá dưới 5000 tín dụng được.
Người chơi: 5000 thì hơi chát, nhưng tôi trả.
"
109,"Player: [Force Persuade] I don't need to pay the fee.
Sslamoth: [Success] Perhaps you don't need to pay the fee for this race. Yes, I think that is an acception we can make this one time.
Sslamoth: I'll warn you, though, I will not be able to offer this option again. My accounts are very closely monitored. Now, let's look at who you will be timed against.","Người chơi: [Thuyết phục bằng Thần lực] Tôi không cần phải trả phí.

Sslamoth: [Thành công] Có lẽ ngươi không cần phải trả phí cho cuộc đua này. Đúng, ta nghĩ đây là một ngoại lệ mà ta có thể chấp nhận lần này.

Sslamoth: Ta cảnh báo ngươi, ta sẽ không thể đưa ra lựa chọn này lần nữa đâu. Tài khoản của ta bị theo dõi rất sát sao. Giờ, hãy xem ngươi sẽ phải so tài với ai nào.
"
110,"Player: Quitter! Stand up for yourself!
Queedle: That won't work now, I think. You and all the other racers have outclassed me in every round. I just don't have the resources to compete.
Queedle: Maybe if I had been able to get my swoop upgraded... I don't know. It's too late now. It was fun while it lasted, but it's over. Goodbye.","Người chơi: Đồ bỏ cuộc! Đứng lên mà chiến đấu đi!
Queedle: Giờ thì vô ích thôi. Cậu và những tay đua khác đã bỏ xa tôi ở mọi vòng đua rồi. Tôi không còn đủ nguồn lực để cạnh tranh nữa.
Queedle: Có lẽ nếu tôi có thể nâng cấp chiếc speeder của mình... Tôi không biết nữa. Quá muộn rồi. Lúc đầu thì vui thật, nhưng mọi thứ kết thúc rồi. Tạm biệt.
"
111,"Eli Gand: Of course. I am here to serve.
Player: Let me see what you carry.
Eli Gand: Yes, maybe I have something of interest. I know your tastes are fine. I recognize you as race champion of Manaan.","Eli Gand: Dĩ nhiên rồi. Phục vụ ngài là vinh hạnh của ta.
Người chơi: Cho ta xem ngươi có gì.
Eli Gand: Vâng, có lẽ ta có vài món đáng để ngài xem qua. Ta biết gu của ngài rất tinh tế mà. Ta nhận ra ngài, nhà vô địch đua xe của Manaan.
"
112,"Player: I stop the attack. I will appear to be a hero.
Computer: But if nothing happens, your people will have no need of heroes. No, they don't see a threat. You have coddled them.
Computer: Your empire will be brought down by introspection. You have failed to match the pattern in memory.","Người chơi: Ta sẽ ngăn chặn cuộc tấn công này. Ta sẽ trở thành một người hùng.
Máy tính: Nhưng nếu không có gì xảy ra, dân của ngươi sẽ không cần đến anh hùng. Không, chúng không thấy mối đe dọa nào cả. Ngươi đã nuông chiều chúng quá mức.
Máy tính: Đế chế của ngươi sẽ sụp đổ vì sự tự mãn. Ngươi đã không thể khớp với mẫu đã lưu trong trí nhớ.
"
113,"Player: I don't have time for this! Gadon said you'd help me get inside the Vulkar base.
Mission: Listen, my friend Zaalbar is in serious trouble, so you can forget about me helping with anything else until I get him back!
Player: Fine - tell me what happened and I'll see if I can help you.","Người chơi: Ta không có thời gian cho việc này! Gadon nói ngươi sẽ giúp ta vào căn cứ Vulkar.
Mission: Nghe này, bạn ta Zaalbar đang gặp rắc rối lớn, nên ngươi quên chuyện ta giúp ngươi bất cứ việc gì khác đi cho đến khi ta cứu được nó!
Người chơi: Được thôi - kể ta nghe chuyện gì đã xảy ra và ta sẽ xem có giúp được gì không.
"
114,"Player: What did they do to you?
Elder Warrior: They... they were trying to find out how to breach our defenses and gain entry to our camp... My comrades, they... they wouldn't tell them.
Elder Warrior: I'm sure that, had you not come, I would have ended up as they did.","Người chơi: Bọn chúng đã làm gì ông?
Chiến binh già: Bọn... bọn chúng cố tìm cách phá vỡ phòng tuyến và xâm nhập vào doanh trại của chúng ta... Đồng đội của ta, họ... họ đã không khai gì cả.
Chiến binh già: Ta chắc rằng, nếu ngươi không đến, ta cũng sẽ chung số phận với họ.
"
115,"Player: What do you know about the Hrakert Facility?
Republic Technician: I actually don't know much about it at all. It's some sort of facility the Republic built here wasn't it?
Republic Technician: I'm not really cleared for that sort of information...","Người chơi: Anh biết gì về Cơ sở Hrakert?
Kỹ thuật viên Cộng hòa: Thực ra tôi không biết nhiều về nó. Nó là một loại cơ sở mà Cộng hòa đã xây dựng ở đây phải không?
Kỹ thuật viên Cộng hòa: Tôi không thực sự được phép biết loại thông tin đó...
"
116,"Cand: Enough of this talk, Jagi! Let us do what we came here to do.
Player: Let's do it, Canderous.
Envirosuit dude3: And you shall all die!","Cand: Đủ rồi đấy, Jagi! Làm việc chúng ta đến đây đi.
Player: Làm thôi, Canderous.
Tên mặc đồ bảo hộ 3: Tất cả lũ bây sẽ chết!
"
117,"Player: Sounds like Malak and the Sith have the right idea.
Conversation owner: How can you say that? The Sith are butchers! Soldiers, civilians - I mean, they don't care who they kill! Even...even children!
Conversation owner: Right now the Republic is the only thing keeping Malak's brutal fist from crushing the entire galaxy... and it won't be long until even the Republic falls to the Sith fleet.","Người chơi: Nghe có vẻ như Malak và Sith có lý đó.
Người đối thoại: Sao ngươi có thể nói như vậy? Sith là lũ đồ tể! Binh lính, dân thường - ý ta là, chúng không quan tâm chúng giết ai đâu! Ngay cả... ngay cả trẻ con!
Người đối thoại: Hiện tại Cộng Hòa là thứ duy nhất ngăn cản bàn tay tàn bạo của Malak nghiền nát cả thiên hà... và sẽ không lâu nữa đâu Cộng Hòa cũng sẽ thất thủ trước hạm đội Sith.
"
